Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,Margin,Ship Days,Order Returned,Shipping TAT
8317,IN-2018-44236,1/4/2018,1/8/2018,Standard Class,JK-16090,Juliana Krohn,Consumer,Chaozhou,Guangdong,China,North Asia,TEC-PH-10004200,Technology,Phones,"Motorola Audio Dock, Full Size",523.98,3,0,125.73,1571.94,66.66666666666666,4,No,Second Class
8318,ID-2018-52993,6/11/2018,6/17/2018,Standard Class,MG-17875,Michael Grace,Home Office,Gladstone,Queensland,Australia,Oceania,TEC-MA-10003101,Technology,Machines,"Panasonic Printer, Red",711.828,3,0.1,-79.092,2135.484,66.66666666666666,6,No,Standard Class
8319,ID-2018-52993,6/11/2018,6/17/2018,Standard Class,MG-17875,Michael Grace,Home Office,Gladstone,Queensland,Australia,Oceania,FUR-BO-10002819,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",330.966,3,0.1,69.786,992.898,66.66666666666666,6,No,Standard Class
8320,ID-2018-52993,6/11/2018,6/17/2018,Standard Class,MG-17875,Michael Grace,Home Office,Gladstone,Queensland,Australia,Oceania,OFF-AR-10002665,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",65.772,3,0.1,-2.988,197.31600000000003,66.66666666666667,6,No,Standard Class
8321,IN-2018-44789,12/22/2018,12/24/2018,First Class,JB-15925,Joni Blumstein,Consumer,Guiyang,Guizhou,China,North Asia,TEC-MA-10001627,Technology,Machines,"Konica Printer, White",532.5,2,0,207.66,1065,50,2,No,First Class
8322,IN-2018-44789,12/22/2018,12/24/2018,First Class,JB-15925,Joni Blumstein,Consumer,Guiyang,Guizhou,China,North Asia,TEC-AC-10002833,Technology,Accessories,"Logitech Mouse, USB",58.98,2,0,12.96,117.96,50,2,No,First Class
8323,IN-2018-44789,12/22/2018,12/24/2018,First Class,JB-15925,Joni Blumstein,Consumer,Guiyang,Guizhou,China,North Asia,TEC-MA-10002471,Technology,Machines,"Epson Phone, Durable",243.27,3,0,121.59,729.8100000000001,66.66666666666667,2,No,First Class
8324,IN-2018-44789,12/22/2018,12/24/2018,First Class,JB-15925,Joni Blumstein,Consumer,Guiyang,Guizhou,China,North Asia,TEC-PH-10003572,Technology,Phones,"Apple Office Telephone, VoIP",261.48,4,0,107.16,1045.92,75,2,No,First Class
8325,IN-2018-71298,3/10/2018,3/10/2018,Same Day,ND-18370,Natalie DeCherney,Consumer,Sydney,New South Wales,Australia,Oceania,OFF-PA-10002811,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",125.685,5,0.1,1.335,628.425,80,0,No,Same day
8326,IN-2018-71879,12/12/2018,12/17/2018,Standard Class,DN-13690,Duane Noonan,Consumer,Zigong,Sichuan,China,North Asia,OFF-AP-10003473,Office Supplies,Appliances,"Hoover Coffee Grinder, Black",409.32,6,0,175.86,2455.92,83.33333333333334,5,No,Second Class
8327,ID-2017-65838,4/13/2017,4/16/2017,Second Class,EJ-13720,Ed Jacobs,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,OFF-AR-10003875,Office Supplies,Art,"Stanley Highlighters, Easy-Erase",26.946,3,0.4,-14.454,80.83800000000001,66.66666666666667,3,No,Second Class
8328,ID-2017-65838,4/13/2017,4/16/2017,Second Class,EJ-13720,Ed Jacobs,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,OFF-BI-10001399,Office Supplies,Binders,"Avery Binder Covers, Clear",6.318,1,0.4,-2.442,6.318,0,3,No,Second Class
8329,ID-2017-65838,4/13/2017,4/16/2017,Second Class,EJ-13720,Ed Jacobs,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,TEC-AC-10003217,Technology,Accessories,"Enermax Keyboard, USB",100.404,2,0.4,-25.116,200.808,50,3,No,Second Class
8330,IN-2017-78480,3/13/2017,3/17/2017,Second Class,CV-12295,Christina VanderZanden,Consumer,Brisbane,Queensland,Australia,Oceania,OFF-PA-10003455,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",30.348,2,0.1,7.368,60.696,50,4,No,Second Class
8331,ID-2017-73475,6/19/2017,6/22/2017,First Class,BP-11050,Barry Pond,Corporate,Gujranwala,Punjab,Pakistan,Central Asia,OFF-LA-10002364,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",17.145,3,0.5,-7.245,51.435,66.66666666666667,3,No,Second Class
8332,ID-2016-12953,10/4/2016,10/8/2016,Standard Class,DP-13105,Dave Poirier,Corporate,Newcastle,New South Wales,Australia,Oceania,FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",463.563,3,0.1,-30.987,1390.6889999999999,66.66666666666666,4,No,Second Class
8333,ID-2016-12953,10/4/2016,10/8/2016,Standard Class,DP-13105,Dave Poirier,Corporate,Newcastle,New South Wales,Australia,Oceania,TEC-AC-10004252,Technology,Accessories,"SanDisk Mouse, Bluetooth",137.916,4,0.1,-13.884,551.664,75,4,No,Second Class
8334,ID-2016-12953,10/4/2016,10/8/2016,Standard Class,DP-13105,Dave Poirier,Corporate,Newcastle,New South Wales,Australia,Oceania,OFF-ST-10004837,Office Supplies,Storage,"Eldon File Cart, Single Width",690.768,6,0.1,-30.852,4144.608,83.33333333333334,4,No,Second Class
8335,ID-2016-12953,10/4/2016,10/8/2016,Standard Class,DP-13105,Dave Poirier,Corporate,Newcastle,New South Wales,Australia,Oceania,OFF-SU-10001618,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",129.06,5,0.1,37.26,645.3,80,4,No,Second Class
8336,ID-2016-70052,1/26/2016,1/28/2016,Second Class,FM-14380,Fred McMath,Consumer,Samarinda,Kalimantan Timur,Indonesia,Southeast Asia,OFF-AR-10002389,Office Supplies,Art,"Binney & Smith Pens, Fluorescent",28.908,3,0.27,-4.032,86.724,66.66666666666666,2,No,First Class
8337,IN-2016-11812,10/6/2016,10/10/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,Perth,Western Australia,Australia,Oceania,TEC-PH-10003488,Technology,Phones,"Nokia Signal Booster, VoIP",245.862,2,0.1,19.122,491.724,50,4,No,Second Class
8338,IN-2016-11812,10/6/2016,10/10/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,Perth,Western Australia,Australia,Oceania,OFF-EN-10002007,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",22.572,2,0.1,1.452,45.144,50,4,No,Second Class
8339,IN-2016-11812,10/6/2016,10/10/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,Perth,Western Australia,Australia,Oceania,OFF-FA-10001082,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",15.822,2,0.1,-1.458,31.644,50,4,No,Second Class
8340,IN-2016-11812,10/6/2016,10/10/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,Perth,Western Australia,Australia,Oceania,TEC-CO-10001410,Technology,Copiers,"Canon Personal Copier, High-Speed",887.922,7,0.1,-69.258,6215.454,85.71428571428571,4,No,Second Class
8341,IN-2016-21871,1/20/2016,1/20/2016,Same Day,LO-17170,Lori Olson,Corporate,Kendari,Sulawesi Tenggara,Indonesia,Southeast Asia,FUR-CH-10000351,Furniture,Chairs,"Novimex Chairmat, Set of Two",42.7707,1,0.27,5.8407,42.7707,0,0,No,Same day
8342,IN-2016-21871,1/20/2016,1/20/2016,Same Day,LO-17170,Lori Olson,Corporate,Kendari,Sulawesi Tenggara,Indonesia,Southeast Asia,OFF-PA-10004326,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",26.712,3,0.47,-17.658,80.136,66.66666666666666,0,No,Same day
8343,IN-2016-21871,1/20/2016,1/20/2016,Same Day,LO-17170,Lori Olson,Corporate,Kendari,Sulawesi Tenggara,Indonesia,Southeast Asia,OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",42.2802,3,0.17,-1.0998,126.8406,66.66666666666666,0,No,Same day
8344,IN-2018-34128,4/15/2018,4/19/2018,Standard Class,KN-16450,Kean Nguyen,Corporate,Gorakhpur,Uttar Pradesh,India,Central Asia,FUR-TA-10001531,Furniture,Tables,"Lesro Training Table, Adjustable Height",1354.95,5,0,108.3,6774.75,80,4,No,Second Class
8345,IN-2018-34128,4/15/2018,4/19/2018,Standard Class,KN-16450,Kean Nguyen,Corporate,Gorakhpur,Uttar Pradesh,India,Central Asia,OFF-AR-10004900,Office Supplies,Art,"Boston Canvas, Easy-Erase",53.91,1,0,10.23,53.91,0,4,No,Second Class
8346,IN-2018-34128,4/15/2018,4/19/2018,Standard Class,KN-16450,Kean Nguyen,Corporate,Gorakhpur,Uttar Pradesh,India,Central Asia,OFF-BI-10002907,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",27.99,1,0,3.9,27.99,0,4,No,Second Class
8347,IN-2018-34128,4/15/2018,4/19/2018,Standard Class,KN-16450,Kean Nguyen,Corporate,Gorakhpur,Uttar Pradesh,India,Central Asia,OFF-FA-10003615,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",23.58,3,0,5.4,70.74,66.66666666666666,4,No,Second Class
8348,IN-2017-11301,5/20/2017,5/24/2017,Standard Class,PO-18850,Patrick O'Brill,Consumer,Chennai,Tamil Nadu,India,Central Asia,TEC-PH-10001917,Technology,Phones,"Apple Signal Booster, Cordless",418.5,3,0,33.48,1255.5,66.66666666666666,4,No,Second Class
8349,IN-2017-11301,5/20/2017,5/24/2017,Standard Class,PO-18850,Patrick O'Brill,Consumer,Chennai,Tamil Nadu,India,Central Asia,OFF-AR-10002109,Office Supplies,Art,"Binney & Smith Sketch Pad, Fluorescent",190.32,4,0,53.28,761.28,75.00000000000001,4,No,Second Class
8350,IN-2015-59685,8/5/2015,8/9/2015,Standard Class,BM-11785,Bryan Mills,Consumer,Tiruchchirappalli,Tamil Nadu,India,Central Asia,TEC-AC-10002883,Technology,Accessories,"Logitech Keyboard, Erganomic",351.3,5,0,144,1756.5,80,4,No,Second Class
8351,IN-2015-59685,8/5/2015,8/9/2015,Standard Class,BM-11785,Bryan Mills,Consumer,Tiruchchirappalli,Tamil Nadu,India,Central Asia,FUR-BO-10001934,Furniture,Bookcases,"Bush Library with Doors, Metal",1455.12,4,0,116.4,5820.48,75,4,No,Second Class
8352,IN-2015-59685,8/5/2015,8/9/2015,Standard Class,BM-11785,Bryan Mills,Consumer,Tiruchchirappalli,Tamil Nadu,India,Central Asia,TEC-CO-10001204,Technology,Copiers,"Sharp Copy Machine, Color",963.36,4,0,154.08,3853.44,75,4,No,Second Class
8353,ID-2016-43711,8/11/2016,8/11/2016,Same Day,BE-11410,Bobby Elias,Consumer,Bekasi,Jawa Barat,Indonesia,Southeast Asia,FUR-BO-10004911,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",467.1576,4,0.07,-10.0824,1868.6304,75,0,No,Same day
8354,ID-2016-43711,8/11/2016,8/11/2016,Same Day,BE-11410,Bobby Elias,Consumer,Bekasi,Jawa Barat,Indonesia,Southeast Asia,FUR-BO-10002990,Furniture,Bookcases,"Dania Library with Doors, Traditional",1685.16,5,0.07,706.56,8425.800000000001,80,0,No,Same day
8355,ID-2016-43711,8/11/2016,8/11/2016,Same Day,BE-11410,Bobby Elias,Consumer,Bekasi,Jawa Barat,Indonesia,Southeast Asia,TEC-MA-10000768,Technology,Machines,"Epson Card Printer, White",558.9552,4,0.17,-94.3248,2235.8208,75,0,No,Same day
8356,ID-2017-69037,5/30/2017,6/3/2017,Second Class,GB-14575,Giulietta Baptist,Consumer,Gujrat,Punjab,Pakistan,Central Asia,OFF-LA-10003848,Office Supplies,Labels,"Avery File Folder Labels, 5000 Label Set",9.51,2,0.5,-8.61,19.02,50,4,No,Second Class
8357,ID-2015-78193,8/26/2015,9/1/2015,Standard Class,CS-12250,Chris Selesnick,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,TEC-AC-10000284,Technology,Accessories,"Belkin Flash Drive, Bluetooth",46.134,2,0.45,-13.446,92.268,50,6,No,Standard Class
8358,ID-2015-78193,8/26/2015,9/1/2015,Standard Class,CS-12250,Chris Selesnick,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,OFF-PA-10002514,Office Supplies,Paper,"Xerox Memo Slips, Premium",44.649,6,0.45,-10.611,267.894,83.33333333333334,6,No,Standard Class
8359,ID-2015-78193,8/26/2015,9/1/2015,Standard Class,CS-12250,Chris Selesnick,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,FUR-FU-10000921,Furniture,Furnishings,"Advantus Door Stop, Erganomic",65.475,2,0.25,-14.025,130.95,50,6,No,Standard Class
8360,IN-2015-40330,12/23/2015,12/29/2015,Standard Class,HL-15040,Hunter Lopez,Consumer,Wuhan,Hubei,China,North Asia,OFF-PA-10003686,Office Supplies,Paper,"SanDisk Message Books, Multicolor",12.615,1,0.5,-11.865,12.615,0,6,No,Standard Class
8361,IN-2015-40330,12/23/2015,12/29/2015,Standard Class,HL-15040,Hunter Lopez,Consumer,Wuhan,Hubei,China,North Asia,OFF-AP-10004841,Office Supplies,Appliances,"Hamilton Beach Toaster, Silver",145.65,5,0.5,-122.4,728.25,80,6,No,Standard Class
8362,IN-2015-40330,12/23/2015,12/29/2015,Standard Class,HL-15040,Hunter Lopez,Consumer,Wuhan,Hubei,China,North Asia,OFF-BI-10001028,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",44.865,3,0.5,-17.055,134.595,66.66666666666666,6,No,Standard Class
8363,IN-2017-37929,9/21/2017,9/23/2017,Second Class,BW-11110,Bart Watters,Corporate,Newcastle,New South Wales,Australia,Oceania,OFF-PA-10000579,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled",47.25,2,0.1,13.11,94.5,50,2,No,First Class
8364,IN-2017-37929,9/21/2017,9/23/2017,Second Class,BW-11110,Bart Watters,Corporate,Newcastle,New South Wales,Australia,Oceania,OFF-EN-10002924,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint",361.584,8,0.1,-16.176,2892.672,87.50000000000001,2,No,First Class
8365,IN-2017-37929,9/21/2017,9/23/2017,Second Class,BW-11110,Bart Watters,Corporate,Newcastle,New South Wales,Australia,Oceania,OFF-ST-10003154,Office Supplies,Storage,"Fellowes Shelving, Industrial",209.952,4,0.1,11.592,839.808,75,2,No,First Class
8366,IN-2017-37929,9/21/2017,9/23/2017,Second Class,BW-11110,Bart Watters,Corporate,Newcastle,New South Wales,Australia,Oceania,OFF-EN-10001029,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",87.075,5,0.1,-8.775,435.375,80,2,No,First Class
8367,IN-2017-37929,9/21/2017,9/23/2017,Second Class,BW-11110,Bart Watters,Corporate,Newcastle,New South Wales,Australia,Oceania,OFF-AR-10003046,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent",84.132,2,0.1,18.672,168.264,50,2,No,First Class
8368,ID-2017-74875,2/13/2017,2/20/2017,Standard Class,CA-12310,Christine Abelman,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-PA-10004185,Office Supplies,Paper,"SanDisk Message Books, Recycled",12.5769,1,0.47,-4.0431,12.5769,0,7,Yes,Standard Class
8369,IN-2017-77353,10/31/2017,11/3/2017,Second Class,DJ-13510,Don Jones,Corporate,Linhai,Zhejiang,China,North Asia,TEC-AC-10001500,Technology,Accessories,"Logitech Memory Card, Erganomic",505.95,5,0,30.3,2529.75,80,3,No,Second Class
8370,IN-2016-25973,11/20/2016,11/25/2016,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Semarang,Jawa Tengah,Indonesia,Southeast Asia,FUR-FU-10001674,Furniture,Furnishings,"Deflect-O Clock, Duo Pack",220.6206,6,0.27,54.3006,1323.7236,83.33333333333334,5,No,Second Class
8371,IN-2018-36039,11/13/2018,11/17/2018,Standard Class,MG-17875,Michael Grace,Home Office,Yichun,Heilongjiang,China,North Asia,FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",236.7,5,0,4.65,1183.5,80,4,No,Second Class
8372,IN-2018-36039,11/13/2018,11/17/2018,Standard Class,MG-17875,Michael Grace,Home Office,Yichun,Heilongjiang,China,North Asia,OFF-FA-10002459,Office Supplies,Fasteners,"Advantus Clamps, Bulk Pack",135.03,7,0,53.97,945.21,85.71428571428572,4,No,Second Class
8373,IN-2016-67595,2/19/2016,2/24/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,Tianjin,Tianjin,China,North Asia,OFF-PA-10003390,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",85.14,3,0,5.04,255.42000000000002,66.66666666666667,5,No,Second Class
8374,IN-2016-67595,2/19/2016,2/24/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,Tianjin,Tianjin,China,North Asia,OFF-BI-10002190,Office Supplies,Binders,"Wilson Jones Binder, Durable",43.56,3,0,12.6,130.68,66.66666666666666,5,No,Second Class
8375,IN-2018-43263,10/7/2018,10/10/2018,Second Class,NM-18445,Nathan Mautz,Home Office,Perth,Western Australia,Australia,Oceania,TEC-AC-10002884,Technology,Accessories,"Belkin Keyboard, USB",378.405,5,0.1,113.505,1892.0249999999999,80,3,No,Second Class
8376,IN-2015-11350,2/14/2015,2/18/2015,Standard Class,TG-21310,Toby Gnade,Consumer,Anshan,Liaoning,China,North Asia,FUR-FU-10002598,Furniture,Furnishings,"Tenex Photo Frame, Durable",146.61,3,0,61.56,439.83000000000004,66.66666666666666,4,No,Second Class
8377,IN-2015-11350,2/14/2015,2/18/2015,Standard Class,TG-21310,Toby Gnade,Consumer,Anshan,Liaoning,China,North Asia,OFF-AR-10003613,Office Supplies,Art,"Sanford Canvas, Easy-Erase",253.95,5,0,76.05,1269.75,80,4,No,Second Class
8378,IN-2017-28094,6/19/2017,6/23/2017,Standard Class,AC-10615,Ann Chong,Corporate,Ludhiana,Punjab,India,Central Asia,OFF-AR-10002260,Office Supplies,Art,"Boston Pens, Blue",28.44,2,0,0,56.88,50,4,No,Second Class
8379,IN-2017-28094,6/19/2017,6/23/2017,Standard Class,AC-10615,Ann Chong,Corporate,Ludhiana,Punjab,India,Central Asia,OFF-BI-10004483,Office Supplies,Binders,"Ibico Index Tab, Clear",16.74,2,0,0.66,33.48,50,4,No,Second Class
8380,IN-2015-51215,11/6/2015,11/10/2015,Second Class,NF-18475,Neil Französisch,Home Office,Zhangjiakou,Hebei,China,North Asia,FUR-FU-10000816,Furniture,Furnishings,"Tenex Clock, Erganomic",48.87,1,0,16.59,48.87,0,4,No,Second Class
8381,IN-2015-31769,12/23/2015,12/29/2015,Standard Class,RE-19405,Ricardo Emerson,Consumer,Albany,Western Australia,Australia,Oceania,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",309.42,3,0.1,20.61,928.26,66.66666666666666,6,No,Standard Class
8382,IN-2015-31769,12/23/2015,12/29/2015,Standard Class,RE-19405,Ricardo Emerson,Consumer,Albany,Western Australia,Australia,Oceania,FUR-TA-10000649,Furniture,Tables,"Barricks Computer Table, with Bottom Storage",3024.189,9,0.3,86.319,27217.700999999997,88.88888889,6,No,Standard Class
8383,IN-2015-31769,12/23/2015,12/29/2015,Standard Class,RE-19405,Ricardo Emerson,Consumer,Albany,Western Australia,Australia,Oceania,FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",309.042,2,0.1,-20.658,618.084,50,6,No,Standard Class
8384,ID-2016-63899,10/20/2016,10/24/2016,Standard Class,MC-17425,Mark Cousins,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-EN-10001528,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",24.2316,3,0.47,-15.0984,72.6948,66.66666666666666,4,No,Second Class
8385,ID-2016-63899,10/20/2016,10/24/2016,Standard Class,MC-17425,Mark Cousins,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-LA-10004756,Office Supplies,Labels,"Avery Removable Labels, Laser Printer Compatible",11.3844,2,0.47,-1.3356,22.7688,50,4,No,Second Class
8386,IN-2018-12820,12/3/2018,12/9/2018,Standard Class,BK-11260,Berenike Kampe,Consumer,Qingdao,Shandong,China,North Asia,OFF-BI-10004869,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",56.46,2,0,27.06,112.92,50,6,No,Standard Class
8387,IN-2017-56885,5/21/2017,5/27/2017,Standard Class,RC-19960,Ryan Crowe,Consumer,Newcastle,New South Wales,Australia,Oceania,OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",30.564,2,0.1,1.644,61.128,50,6,No,Standard Class
8388,IN-2017-19736,8/16/2017,8/18/2017,Second Class,SZ-20035,Sam Zeldin,Home Office,Valenzuela,Metro Manila,Philippines,Southeast Asia,OFF-ST-10002967,Office Supplies,Storage,"Rogers Folders, Blue",118.1565,7,0.45,8.5365,827.0954999999999,85.71428571428571,2,No,First Class
8389,IN-2017-19736,8/16/2017,8/18/2017,Second Class,SZ-20035,Sam Zeldin,Home Office,Valenzuela,Metro Manila,Philippines,Southeast Asia,OFF-EN-10003632,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",98.9175,5,0.45,-54.0825,494.58750000000003,80,2,No,First Class
8390,IN-2018-25350,8/22/2018,8/28/2018,Standard Class,BK-11260,Berenike Kampe,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,OFF-EN-10001976,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint",121.6116,3,0.17,16.0416,364.8348,66.66666666666666,6,No,Standard Class
8391,IN-2015-26967,9/6/2015,9/11/2015,Standard Class,BW-11200,Ben Wallace,Consumer,Bekasi,Jawa Barat,Indonesia,Southeast Asia,OFF-AR-10001266,Office Supplies,Art,"Boston Canvas, Blue",195.786,5,0.27,29.436,978.9300000000001,80,5,No,Second Class
8392,IN-2015-26967,9/6/2015,9/11/2015,Standard Class,BW-11200,Ben Wallace,Consumer,Bekasi,Jawa Barat,Indonesia,Southeast Asia,TEC-MA-10001811,Technology,Machines,"Okidata Card Printer, Durable",876.231,6,0.17,-137.349,5257.386,83.33333333333334,5,No,Second Class
8393,IN-2015-26967,9/6/2015,9/11/2015,Standard Class,BW-11200,Ben Wallace,Consumer,Bekasi,Jawa Barat,Indonesia,Southeast Asia,TEC-CO-10000679,Technology,Copiers,"Hewlett Personal Copier, High-Speed",264.9942,2,0.07,-17.1258,529.9884,50,5,No,Second Class
8394,IN-2018-66566,12/19/2018,12/24/2018,Second Class,DL-13330,Denise Leinenbach,Consumer,Adelaide,South Australia,Australia,Oceania,OFF-PA-10002974,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",76.707,3,0.1,7.587,230.12099999999998,66.66666666666666,5,No,Second Class
8395,IN-2017-47393,9/12/2017,9/15/2017,First Class,MH-17455,Mark Hamilton,Consumer,Bhilai,Chhattisgarh,India,Central Asia,TEC-PH-10001884,Technology,Phones,"Nokia Office Telephone, Full Size",664.2,10,0,26.4,6642,90,3,No,Second Class
8396,IN-2017-47393,9/12/2017,9/15/2017,First Class,MH-17455,Mark Hamilton,Consumer,Bhilai,Chhattisgarh,India,Central Asia,FUR-FU-10002459,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",131.58,3,0,15.75,394.74,66.66666666666666,3,No,Second Class
8397,IN-2018-28675,4/17/2018,4/22/2018,Standard Class,AF-10870,Art Ferguson,Consumer,Saharanpur,Uttar Pradesh,India,Central Asia,FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",125.34,1,0,56.4,125.34,0,5,No,Second Class
8398,IN-2018-28675,4/17/2018,4/22/2018,Standard Class,AF-10870,Art Ferguson,Consumer,Saharanpur,Uttar Pradesh,India,Central Asia,TEC-AC-10004016,Technology,Accessories,"Memorex Flash Drive, Programmable",61.8,2,0,14.82,123.6,50,5,No,Second Class
8399,IN-2018-28675,4/17/2018,4/22/2018,Standard Class,AF-10870,Art Ferguson,Consumer,Saharanpur,Uttar Pradesh,India,Central Asia,FUR-BO-10003408,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",567.6,4,0,113.52,2270.4,75,5,No,Second Class
